loss,grad_norm,learning_rate,epoch,step,eval_loss,eval_runtime,eval_samples_per_second,eval_steps_per_second,train_runtime,train_samples_per_second,train_steps_per_second,total_flos,train_loss
0.0673269808292389,0.045357197523117065,0.00012606817090734517,1.6700733170406576,940,,,,,,,,,
0.0661941111087799,0.05579220503568649,0.00012510801728276525,1.6878471450788712,950,,,,,,,,,
0.06575890779495239,0.0635732114315033,0.00012414786365818532,1.705620973117085,960,,,,,,,,,
0.07548584938049316,0.05564020946621895,0.0001231877100336054,1.7233948011552989,970,,,,,,,,,
0.06324265003204346,0.04469187557697296,0.00012222755640902547,1.7411686291935125,980,,,,,,,,,
0.06704135537147522,0.040645696222782135,0.00012126740278444553,1.7589424572317263,990,,,,,,,,,
0.07040268778800965,0.057230498641729355,0.00012030724915986558,1.77671628526994,1000,,,,,,,,,
0.06380031108856202,0.04170173034071922,0.00011934709553528565,1.7944901133081537,1010,,,,,,,,,
0.06263542175292969,0.04140458628535271,0.00011838694191070572,1.8122639413463675,1020,,,,,,,,,
0.06667835116386414,0.048883870244026184,0.00011742678828612578,1.8300377693845813,1030,,,,,,,,,
0.06711175441741943,0.04318942129611969,0.00011646663466154586,1.8478115974227949,1040,,,,,,,,,
0.07266603112220764,0.048585303127765656,0.00011550648103696593,1.8655854254610087,1050,,,,,,,,,
0.06367127895355225,0.059645216912031174,0.00011454632741238598,1.8833592534992225,1060,,,,,,,,,
0.06655707359313964,0.049967750906944275,0.00011358617378780605,1.901133081537436,1070,,,,,,,,,
0.06120128035545349,0.040422435849905014,0.00011262602016322613,1.91890690957565,1080,,,,,,,,,
0.06435776948928833,0.048217419534921646,0.00011166586653864619,1.9366807376138637,1090,,,,,,,,,
0.06683547496795654,0.04695407673716545,0.00011070571291406626,1.9544545656520773,1100,,,,,,,,,
0.06597573161125184,0.04428635165095329,0.00010974555928948633,1.972228393690291,1110,,,,,,,,,
0.06546706557273865,0.04982888326048851,0.00010878540566490638,1.990002221728505,1120,,,,,,,,,
,,,2.0,1126,0.06515306234359741,45.2257,22.133,5.55,,,,,
0.0734825611114502,0.04237549379467964,0.00010782525204032645,2.0071095312152853,1130,,,,,,,,,
0.0532451868057251,0.056077465415000916,0.00010686509841574653,2.0248833592534994,1140,,,,,,,,,
0.06244098544120789,0.04842381924390793,0.00010590494479116659,2.042657187291713,1150,,,,,,,,,
0.06080134510993958,0.07004918158054352,0.00010494479116658666,2.0604310153299266,1160,,,,,,,,,
0.06529507040977478,0.0635317862033844,0.00010398463754200674,2.0782048433681406,1170,,,,,,,,,
0.057659578323364255,0.054691020399332047,0.00010302448391742678,2.095978671406354,1180,,,,,,,,,
0.05753912925720215,0.04578418284654617,0.00010206433029284686,2.113752499444568,1190,,,,,,,,,
0.06857693791389466,0.05855046212673187,0.00010110417666826693,2.1315263274827814,1200,,,,,,,,,
0.06138970255851746,0.06103920191526413,0.00010014402304368699,2.1493001555209954,1210,,,,,,,,,
0.06729525327682495,0.06906690448522568,9.918386941910706e-05,2.167073983559209,1220,,,,,,,,,
0.059166443347930905,0.06829951703548431,9.822371579452712e-05,2.1848478115974226,1230,,,,,,,,,
0.056385546922683716,0.056531213223934174,9.72635621699472e-05,2.2026216396356366,1240,,,,,,,,,
0.059481745958328246,0.06073012575507164,9.630340854536727e-05,2.22039546767385,1250,,,,,,,,,
0.05840582251548767,0.051392942667007446,9.534325492078733e-05,2.238169295712064,1260,,,,,,,,,
0.059281033277511594,0.06211383640766144,9.43831012962074e-05,2.255943123750278,1270,,,,,,,,,
0.05902460813522339,0.07287085056304932,9.342294767162747e-05,2.2737169517884914,1280,,,,,,,,,
0.06395581960678101,0.06681710481643677,9.246279404704753e-05,2.291490779826705,1290,,,,,,,,,
0.058606702089309695,0.06033904477953911,9.15026404224676e-05,2.309264607864919,1300,,,,,,,,,
0.0685638129711151,0.06787113845348358,9.054248679788767e-05,2.3270384359031326,1310,,,,,,,,,
0.06311123371124268,0.07928551733493805,8.958233317330773e-05,2.3448122639413462,1320,,,,,,,,,
0.06265194416046142,0.06909921765327454,8.862217954872781e-05,2.3625860919795603,1330,,,,,,,,,
0.058249753713607785,0.07143621146678925,8.766202592414787e-05,2.380359920017774,1340,,,,,,,,,
0.06216856837272644,0.0773322582244873,8.670187229956793e-05,2.3981337480559874,1350,,,,,,,,,
0.06370694041252137,0.06865417212247849,8.5741718674988e-05,2.4159075760942015,1360,,,,,,,,,
0.0627135992050171,0.059697315096855164,8.478156505040807e-05,2.433681404132415,1370,,,,,,,,,
0.05970220565795899,0.05748743191361427,8.382141142582814e-05,2.4514552321706287,1380,,,,,,,,,
0.061080324649810794,0.0675738975405693,8.286125780124821e-05,2.4692290602088427,1390,,,,,,,,,
0.06145547032356262,0.057113684713840485,8.190110417666827e-05,2.4870028882470563,1400,,,,,,,,,
0.06513983607292176,0.07300549000501633,8.094095055208833e-05,2.50477671628527,1410,,,,,,,,,
0.05697141289710998,0.05412796512246132,7.99807969275084e-05,2.522550544323484,1420,,,,,,,,,
0.058189141750335696,0.06134679540991783,7.902064330292848e-05,2.5403243723616975,1430,,,,,,,,,
0.06235835552215576,0.06581234186887741,7.806048967834854e-05,2.558098200399911,1440,,,,,,,,,
0.06290832161903381,0.06638772040605545,7.710033605376861e-05,2.575872028438125,1450,,,,,,,,,
0.05616157650947571,0.06323825567960739,7.614018242918867e-05,2.5936458564763387,1460,,,,,,,,,
0.05718638896942139,0.0646461769938469,7.518002880460873e-05,2.6114196845145523,1470,,,,,,,,,
0.06327167749404908,0.05300792679190636,7.42198751800288e-05,2.629193512552766,1480,,,,,,,,,
0.060815286636352536,0.0664810761809349,7.325972155544888e-05,2.64696734059098,1490,,,,,,,,,
0.059559750556945804,0.058224182575941086,7.229956793086894e-05,2.6647411686291935,1500,,,,,,,,,
0.06041964292526245,0.07227232307195663,7.133941430628901e-05,2.682514996667407,1510,,,,,,,,,
0.05590498447418213,0.062457598745822906,7.037926068170909e-05,2.7002888247056207,1520,,,,,,,,,
0.07005230784416198,0.07674592733383179,6.941910705712915e-05,2.7180626527438347,1530,,,,,,,,,
0.06242338418960571,0.0807110145688057,6.845895343254921e-05,2.7358364807820483,1540,,,,,,,,,
0.06043739318847656,0.056765779852867126,6.749879980796928e-05,2.753610308820262,1550,,,,,,,,,
0.06114939451217651,0.06559892743825912,6.653864618338934e-05,2.771384136858476,1560,,,,,,,,,
0.06331931948661804,0.05403418838977814,6.557849255880941e-05,2.7891579648966895,1570,,,,,,,,,
0.0571963369846344,0.0635630339384079,6.461833893422949e-05,2.806931792934903,1580,,,,,,,,,
0.062199348211288454,0.07312661409378052,6.365818530964955e-05,2.824705620973117,1590,,,,,,,,,
0.06227569580078125,0.06512042135000229,6.269803168506961e-05,2.8424794490113308,1600,,,,,,,,,
0.05990923643112182,0.07694164663553238,6.173787806048968e-05,2.8602532770495444,1610,,,,,,,,,
0.05918181538581848,0.057868074625730515,6.077772443590974e-05,2.8780271050877584,1620,,,,,,,,,
0.05547343492507935,0.05864517390727997,5.981757081132982e-05,2.895800933125972,1630,,,,,,,,,
0.056704217195510866,0.05429563298821449,5.8857417186749884e-05,2.9135747611641856,1640,,,,,,,,,
0.06279194355010986,0.07171384245157242,5.7897263562169944e-05,2.9313485892023996,1650,,,,,,,,,
0.059871190786361696,0.06716086715459824,5.693710993759002e-05,2.949122417240613,1660,,,,,,,,,
0.05823873281478882,0.06160750612616539,5.5976956313010085e-05,2.966896245278827,1670,,,,,,,,,
0.059028953313827515,0.06685125082731247,5.5016802688430145e-05,2.984670073317041,1680,,,,,,,,,
,,,3.0,1689,0.0645318403840065,44.6693,22.409,5.619,,,,,
0.05674599409103394,0.0639718696475029,5.405664906385022e-05,3.0017773828038212,1690,,,,,,,,,
0.05445775985717773,0.08180834352970123,5.3096495439270286e-05,3.0195512108420353,1700,,,,,,,,,
0.05192137360572815,0.08507692813873291,5.2136341814690346e-05,3.037325038880249,1710,,,,,,,,,
0.050047951936721805,0.0857517346739769,5.117618819011042e-05,3.0550988669184624,1720,,,,,,,,,
0.05318149924278259,0.08253775537014008,5.0216034565530486e-05,3.0728726949566765,1730,,,,,,,,,
0.0495773583650589,0.05896543338894844,4.9255880940950553e-05,3.09064652299489,1740,,,,,,,,,
0.05357235074043274,0.10506369918584824,4.829572731637062e-05,3.1084203510331037,1750,,,,,,,,,
0.05295727252960205,0.06795189529657364,4.7335573691790694e-05,3.1261941790713177,1760,,,,,,,,,
0.045776578783988955,0.08975310623645782,4.6375420067210754e-05,3.1439680071095313,1770,,,,,,,,,
0.05079489350318909,0.06945323944091797,4.541526644263082e-05,3.161741835147745,1780,,,,,,,,,
0.050676995515823366,0.08972864598035812,4.4455112818050895e-05,3.179515663185959,1790,,,,,,,,,
0.05103594660758972,0.11230521649122238,4.3494959193470955e-05,3.1972894912241725,1800,,,,,,,,,
0.051184076070785525,0.08739782124757767,4.253480556889102e-05,3.215063319262386,1810,,,,,,,,,
0.0538844645023346,0.1147923618555069,4.1574651944311096e-05,3.2328371473005997,1820,,,,,,,,,
0.051562219858169556,0.06952141225337982,4.0614498319731156e-05,3.2506109753388137,1830,,,,,,,,,
0.05261872410774231,0.117836594581604,3.965434469515122e-05,3.2683848033770273,1840,,,,,,,,,
0.05280890464782715,0.10411965847015381,3.86941910705713e-05,3.286158631415241,1850,,,,,,,,,
0.052764898538589476,0.07652568072080612,3.773403744599136e-05,3.303932459453455,1860,,,,,,,,,
0.053902077674865725,0.08698796480894089,3.6773883821411424e-05,3.3217062874916685,1870,,,,,,,,,
0.053799211978912354,0.10726552456617355,3.58137301968315e-05,3.339480115529882,1880,,,,,,,,,
0.054809606075286864,0.0918286144733429,3.4853576572251565e-05,3.357253943568096,1890,,,,,,,,,
0.05274141430854797,0.10354079306125641,3.3893422947671625e-05,3.3750277716063097,1900,,,,,,,,,
0.05131272673606872,0.07911466807126999,3.29332693230917e-05,3.3928015996445233,1910,,,,,,,,,
0.053058797121047975,0.09909935295581818,3.1973115698511766e-05,3.4105754276827374,1920,,,,,,,,,
0.05155685544013977,0.06947918981313705,3.1012962073931826e-05,3.428349255720951,1930,,,,,,,,,
0.0484363853931427,0.09638665616512299,3.00528084493519e-05,3.4461230837591645,1940,,,,,,,,,
0.05577781200408936,0.09218140691518784,2.9092654824771964e-05,3.463896911797378,1950,,,,,,,,,
0.052071917057037356,0.07659295946359634,2.813250120019203e-05,3.481670739835592,1960,,,,,,,,,
0.0528647780418396,0.10011481493711472,2.71723475756121e-05,3.4994445678738058,1970,,,,,,,,,
0.05101272463798523,0.08960681408643723,2.6212193951032165e-05,3.5172183959120193,1980,,,,,,,,,
0.05822914242744446,0.09505175054073334,2.525204032645223e-05,3.5349922239502334,1990,,,,,,,,,
0.04963005781173706,0.09568949788808823,2.4291886701872302e-05,3.552766051988447,2000,,,,,,,,,
0.054230183362960815,0.11844880878925323,2.3331733077292365e-05,3.5705398800266606,2010,,,,,,,,,
0.05431135892868042,0.09006503224372864,2.2371579452712436e-05,3.5883137080648746,2020,,,,,,,,,
0.05300570726394653,0.09775418788194656,2.1411425828132503e-05,3.606087536103088,2030,,,,,,,,,
0.0512275755405426,0.10322387516498566,2.045127220355257e-05,3.6238613641413018,2040,,,,,,,,,
0.0532895028591156,0.10886429250240326,1.9491118578972637e-05,3.641635192179516,2050,,,,,,,,,
0.05279750823974609,0.09216231852769852,1.8530964954392704e-05,3.6594090202177294,2060,,,,,,,,,
0.049488961696624756,0.08935398608446121,1.757081132981277e-05,3.677182848255943,2070,,,,,,,,,
0.054892992973327635,0.10188937187194824,1.6610657705232838e-05,3.694956676294157,2080,,,,,,,,,
0.052281039953231814,0.08673989027738571,1.5650504080652905e-05,3.7127305043323706,2090,,,,,,,,,
0.05360831618309021,0.09686329215765,1.4690350456072972e-05,3.730504332370584,2100,,,,,,,,,
0.05315359234809876,0.08623779565095901,1.3730196831493039e-05,3.7482781604087982,2110,,,,,,,,,
0.05355726480484009,0.09769026935100555,1.2770043206913107e-05,3.766051988447012,2120,,,,,,,,,
0.05433189272880554,0.08505555987358093,1.1809889582333174e-05,3.7838258164852254,2130,,,,,,,,,
0.050418746471405027,0.07664467394351959,1.084973595775324e-05,3.8015996445234395,2140,,,,,,,,,
0.04991254508495331,0.09366998821496964,9.889582333173308e-06,3.819373472561653,2150,,,,,,,,,
0.050817883014678954,0.08712919056415558,8.929428708593375e-06,3.8371473005998666,2160,,,,,,,,,
0.04784165322780609,0.0979534313082695,7.969275084013442e-06,3.8549211286380807,2170,,,,,,,,,
0.05423426628112793,0.11688369512557983,7.009121459433509e-06,3.8726949566762943,2180,,,,,,,,,
0.05480819344520569,0.10631062090396881,6.048967834853577e-06,3.890468784714508,2190,,,,,,,,,
0.053202968835830686,0.1207960769534111,5.088814210273644e-06,3.908242612752722,2200,,,,,,,,,
0.05177710652351379,0.08820394426584244,4.128660585693711e-06,3.9260164407909355,2210,,,,,,,,,
0.05466998815536499,0.1206212118268013,3.1685069611137785e-06,3.943790268829149,2220,,,,,,,,,
0.051558506488800046,0.09548336267471313,2.2083533365338455e-06,3.9615640968673627,2230,,,,,,,,,
0.053652364015579226,0.08765767514705658,1.2481997119539127e-06,3.9793379249055767,2240,,,,,,,,,
0.05914992094039917,0.1118566021323204,2.8804608737397985e-07,3.9971117529437903,2250,,,,,,,,,
,,,4.0,2252,0.06699270755052567,43.7759,22.866,5.734,,,,,
,,,4.0,2252,,,,,6785.7886,5.306,0.332,6.420018462706975e+17,0.10665095379480143
